variable_1,variable_2,correlation,n
cv24p307_voting_behavior,cbs_age,0.048782157951653214,6063
cv24p307_voting_behavior,cbs_change_purch_power,0.015681839448282376,6063
cv24p307_voting_behavior,cbs_gender_2_cat,0.04299374007004707,6063
cv24p307_voting_behavior,cbs_gross_income_percentile,-0.001524925315015368,6063
cv24p307_voting_behavior,cbs_high_achieved_edu_degree_5_cat,0.14465086898596954,6063
cv24p307_voting_behavior,cbs_num_parents_abroad_3_cat,0.11136766661354573,6063
cv24p307_voting_behavior,cbs_purch_power_log,-0.0029665900680413957,6063
cv24p307_voting_behavior,cp24p010_happiness,0.0332733037174368,6063
cv24p307_voting_behavior,cp24p012_feel_state,0.02985513224437223,6063
cv24p307_voting_behavior,cp24p013_feel_trait,0.027143686657959624,6063
cv24p307_voting_behavior,cp24p014_satisfaction,0.005945384381276289,6063
cv24p307_voting_behavior,cp24p015_satisfaction,0.021925145041913518,6063
cv24p307_voting_behavior,cp24p016_satisfaction,0.018843037283075514,6063
cv24p307_voting_behavior,cp24p017_satisfaction,0.0024519295276951066,6063
cv24p307_voting_behavior,cp24p018_satisfaction,0.013960216698737484,6063
cv24p307_voting_behavior,cp24p019_interpersonal_trust,0.03300046647568585,6063
cv24p307_voting_behavior,cp24p020+_extraversion,-0.035414728709363394,6063
cv24p307_voting_behavior,cp24p021+_agreeableness,0.007000117620768071,6063
cv24p307_voting_behavior,cp24p022+_conscientiousness,0.036476096859262466,6063
cv24p307_voting_behavior,cp24p023+_emotional_stability,0.005780811052012698,6063
cv24p307_voting_behavior,cp24p024+_imagination,-0.008872796064459806,6063
cv24p307_voting_behavior,cp24p070+_self_esteem,0.021249106962346775,6063
cv24p307_voting_behavior,cp24p135_closeness,-0.020403661740968713,6063
cv24p307_voting_behavior,cp24p136+_social_desirability,0.040847721422443216,6063
cv24p307_voting_behavior,cp24p198+_optimism,-0.00014938649054883912,6063
cv24p307_voting_behavior,cv24p013_trust_government,0.02150599733979401,6063
cv24p307_voting_behavior,cv24p053_voted,0.3959733686894652,6063
cv24p307_voting_behavior,cv24p307_voting_behavior_populist,0.592004844997798,6063
cv24p307_voting_behavior_populist,cbs_age,-0.11831662602381629,6063
cv24p307_voting_behavior_populist,cbs_change_purch_power,0.008159328472790606,6063
cv24p307_voting_behavior_populist,cbs_gender_2_cat,0.027567767494805794,6063
cv24p307_voting_behavior_populist,cbs_gross_income_percentile,-0.07860402246718041,6063
cv24p307_voting_behavior_populist,cbs_high_achieved_edu_degree_5_cat,0.122330139675002,6063
cv24p307_voting_behavior_populist,cbs_num_parents_abroad_3_cat,0.23981606864870278,6063
cv24p307_voting_behavior_populist,cbs_purch_power_log,-0.08126350823095817,6063
cv24p307_voting_behavior_populist,cp24p010_happiness,-0.07234066528102023,6063
cv24p307_voting_behavior_populist,cp24p012_feel_state,-0.03614028609671703,6063
cv24p307_voting_behavior_populist,cp24p013_feel_trait,-0.07229887937355647,6063
cv24p307_voting_behavior_populist,cp24p014_satisfaction,-0.060394277811557526,6063
cv24p307_voting_behavior_populist,cp24p015_satisfaction,-0.08517705388751289,6063
cv24p307_voting_behavior_populist,cp24p016_satisfaction,-0.07762734679559723,6063
cv24p307_voting_behavior_populist,cp24p017_satisfaction,-0.05608458310096149,6063
cv24p307_voting_behavior_populist,cp24p018_satisfaction,-0.0363108871151218,6063
cv24p307_voting_behavior_populist,cp24p019_interpersonal_trust,-0.1325774983089629,6063
cv24p307_voting_behavior_populist,cp24p020+_extraversion,-0.04699720870222386,6063
cv24p307_voting_behavior_populist,cp24p021+_agreeableness,-0.09327370059008566,6063
cv24p307_voting_behavior_populist,cp24p022+_conscientiousness,-0.048037864304589104,6063
cv24p307_voting_behavior_populist,cp24p023+_emotional_stability,-0.018802982051528513,6063
cv24p307_voting_behavior_populist,cp24p024+_imagination,-0.07993107659337004,6063
cv24p307_voting_behavior_populist,cp24p070+_self_esteem,-0.06473438173858091,6063
cv24p307_voting_behavior_populist,cp24p135_closeness,-0.06221672706380131,6063
cv24p307_voting_behavior_populist,cp24p136+_social_desirability,-0.0009893877803043981,6063
cv24p307_voting_behavior_populist,cp24p198+_optimism,-0.08430820924439901,6063
cv24p307_voting_behavior_populist,cv24p013_trust_government,-0.11674845688834838,6063
cv24p307_voting_behavior_populist,cv24p053_voted,0.8390548086337566,6063
cv24p307_voting_behavior_populist,cv24p307_voting_behavior,0.5920048449977979,6063
