predictor,decile,mean_importance_missing,mean_predictor,n,mean_importance_non_populist,mean_importance_not_voted,mean_importance_populist,filename,model
cp24p017_satisfaction,6,,0.8169871794871774,520,0.0004334918008400844,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p017_satisfaction,7,0.0,0.7371794871794858,520,,0.0,0.0,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p017_satisfaction,7,,0.8189102564102542,520,0.000602946373132559,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p017_satisfaction,8,0.0,0.737820512820511,520,,0.0,0.0,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p017_satisfaction,8,,0.8157051282051263,520,0.0013179822609974787,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p017_satisfaction,9,0.0,0.7320512820512808,520,,0.0,0.0,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p017_satisfaction,9,,0.8169871794871777,520,0.0020717694209172175,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p018_satisfaction,0,0.0,0.61432241490045,519,0.0,0.0,0.0,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p018_satisfaction,1,0.0,0.5942307692307691,520,0.0,0.0,0.0,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p018_satisfaction,2,0.0,0.6118589743589746,520,0.0,0.0,0.0,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p018_satisfaction,3,0.0,0.5999999999999994,520,0.0,0.0,0.0,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p018_satisfaction,4,0.0,0.592948717948719,520,0.0,0.0,0.0,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p018_satisfaction,5,0.0,0.6099358974358977,520,0.0,0.0,0.0,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p018_satisfaction,6,0.0,0.605769230769231,520,0.0,0.0,0.0,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p018_satisfaction,7,0.0,0.6060897435897438,520,0.0,0.0,0.0,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p018_satisfaction,8,0.0,0.605769230769231,520,0.0,0.0,0.0,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p018_satisfaction,9,0.0,0.5993589743589741,520,0.0,0.0,0.0,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,0,,0.24354527938342987,519,-0.09169145264377483,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,0,0.0,0.6053949903660879,519,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,0,,0.7982658959537584,519,,,-0.05893813484206595,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,0,,0.8252408477842048,519,,-0.02203931055087345,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,1,,0.3303846153846157,520,-0.06668953528771034,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,1,0.0,0.6115384615384601,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,1,,0.7798076923076916,520,,,-0.04812643344585712,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,1,,0.7971153846153858,520,,-0.014392169622274546,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,2,,0.47403846153846096,520,-0.04103630506075345,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,2,0.0,0.6167307692307682,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,2,,0.7523076923076901,520,,-0.011273988393636851,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,2,,0.7544230769230749,520,,,-0.041651069200955904,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,3,0.0,0.6121153846153835,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,3,,0.622884615384615,520,-0.005398720044356126,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,3,,0.7032692307692255,520,,-0.008814601714794453,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,3,,0.7323076923076883,520,,,-0.036203831892747146,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,4,0.0,0.6307692307692294,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,4,,0.6857692307692254,520,,-0.0064614644417395955,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,4,,0.691538461538456,520,0.010816621780395507,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,4,,0.7207692307692253,520,,,-0.030219034048227164,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,5,0.0,0.6138461538461526,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,5,,0.6757692307692266,520,,-0.004316435410426213,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,5,,0.699038461538455,520,0.018166615412785456,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,5,,0.7042307692307631,520,,,-0.02289706560281607,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,6,,0.6015384615384614,520,,,-0.0036058634519577025,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,6,0.0,0.6228846153846145,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,6,,0.660384615384612,520,,-0.0011723972283876859,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,6,,0.7009615384615319,520,0.02494638149554913,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,7,,0.42230769230769166,520,,0.009972058809720553,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,7,,0.548461538461538,520,,,0.019629436272841232,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,7,0.0,0.617884615384614,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,7,,0.7301923076923035,520,0.033687437497652496,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,8,,0.29692307692307746,520,,,0.07643848565908579,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,8,,0.31057692307692375,520,,0.02116104456094595,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,8,0.0,0.6099999999999985,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,8,,0.8232692307692344,520,0.04658593397874099,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,9,,0.22230769230769265,520,,,0.1268916056706355,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,9,,0.3255769230769235,520,,0.03134931050814115,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,9,0.0,0.612115384615383,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p019_interpersonal_trust,9,,0.8340384615384655,520,0.06068714215205266,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p020+_extraversion,0,0.0,0.5360789980732185,519,0.0,0.0,0.0,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p020+_extraversion,1,0.0,0.5416826923076934,520,0.0,0.0,0.0,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p020+_extraversion,2,0.0,0.5327403846153858,520,0.0,0.0,0.0,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p020+_extraversion,3,0.0,0.5462019230769243,520,0.0,0.0,0.0,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p020+_extraversion,4,0.0,0.5431730769230784,520,0.0,0.0,0.0,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p020+_extraversion,5,0.0,0.5443269230769239,520,0.0,0.0,0.0,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p020+_extraversion,6,0.0,0.5433173076923086,520,0.0,0.0,0.0,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p020+_extraversion,7,0.0,0.5403365384615392,520,0.0,0.0,0.0,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p020+_extraversion,8,0.0,0.5523557692307707,520,0.0,0.0,0.0,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p020+_extraversion,9,0.0,0.5510096153846166,520,0.0,0.0,0.0,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,0,,0.45061843495555837,519,-0.017305714087219825,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,0,0.0,0.6362110758903607,519,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,0,,0.7622599291441355,519,,,-0.019861926922219338,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,0,,0.764808254086643,519,,-0.006825563305834585,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,1,,0.46147642679900625,520,-0.006646290650734535,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,1,0.0,0.6462779156327545,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,1,,0.7621588089330028,520,,-0.0013834250661043021,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,1,,0.7672456575682379,520,,,-0.013695957110478328,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,2,,0.5633995037220888,520,-0.0013366066492520846,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,2,0.0,0.6394540942928052,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,2,,0.7542183622828784,520,,,-0.010595228121830867,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,2,,0.754404466501241,520,,-0.0013834250661043021,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,3,0.0,0.6352357320099272,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,3,,0.6727047146402014,520,0.001000802333538349,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,3,,0.7222084367245659,520,,-0.0009530260012700008,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,3,,0.7339330024813896,520,,,-0.00775529879790086,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,4,,0.569354838709679,520,,0.0009003286751417014,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,4,,0.624441687344914,520,,,-0.003014165621537429,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,4,0.0,0.6434243176178661,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,4,,0.7304590570719608,520,0.0017768618005972643,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,5,,0.5658188585607963,520,,0.0009003286751417014,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,5,,0.6140818858560813,520,,,-0.001317276404454158,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,5,0.0,0.6386476426799018,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,5,,0.7142679900744412,520,0.0021251781628682065,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,6,,0.5701612903225827,520,,0.0009003286751417014,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,6,,0.6019851116625339,520,,,0.00042327714080993945,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,6,0.0,0.6467121588089337,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,6,,0.6876550868486342,520,0.0026526448818353504,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,7,,0.5707196029776693,520,,0.0009003286751417014,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,7,,0.6039081885856105,520,,,0.0029948459221766544,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,7,0.0,0.6346153846153852,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,7,,0.6999999999999984,520,0.003318725640957172,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,8,,0.5389578163771723,520,,,0.011696005784548246,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,8,,0.5754962779156348,520,,0.0009003286751417014,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,8,0.0,0.6416253101736977,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,8,,0.7093052109181139,520,0.00469316289975093,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,9,,0.4050248138957779,520,,,0.03621899164639986,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,9,,0.549193548387098,520,,0.006052698538853572,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,9,0.0,0.6411910669975193,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p021+_agreeableness,9,,0.7117866004962771,520,0.008221982075617864,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p022+_conscientiousness,0,,0.48824662813102077,519,,,-0.0038008563550680817,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p022+_conscientiousness,0,0.0,0.6120102761721251,519,0.0,0.0,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p022+_conscientiousness,1,,0.4767948717948719,520,,,-0.0013147166142096886,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p022+_conscientiousness,1,0.0,0.6127564102564096,520,0.0,0.0,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p022+_conscientiousness,2,,0.4714743589743587,520,,,-0.0007364692023167244,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p022+_conscientiousness,2,0.0,0.6167307692307681,520,0.0,0.0,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p022+_conscientiousness,3,,0.47955128205128195,520,,,-0.0005238085985183715,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p022+_conscientiousness,3,0.0,0.611666666666666,520,0.0,0.0,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p022+_conscientiousness,4,0.0,0.609615384615384,520,0.0,0.0,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p022+_conscientiousness,4,,0.7232692307692299,520,,,0.00025086342715300046,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p022+_conscientiousness,5,0.0,0.6176282051282045,520,0.0,0.0,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p022+_conscientiousness,5,,0.7077564102564083,520,,,0.00037764743543588196,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p022+_conscientiousness,6,0.0,0.6212820512820506,520,0.0,0.0,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p022+_conscientiousness,6,,0.6980128205128189,520,,,0.0005072441238623399,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p022+_conscientiousness,7,0.0,0.6076282051282049,520,0.0,0.0,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p022+_conscientiousness,7,,0.683910256410254,520,,,0.0006980203665219821,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p022+_conscientiousness,8,0.0,0.6231410256410242,520,0.0,0.0,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p022+_conscientiousness,8,,0.7121794871794854,520,,,0.0009199009491847112,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p022+_conscientiousness,9,0.0,0.6103846153846144,520,0.0,0.0,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p022+_conscientiousness,9,,0.7008974358974345,520,,,0.0028545400271048913,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p023+_emotional_stability,0,0.0,0.4802714249811514,519,,0.0,0.0,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
cp24p023+_emotional_stability,0,,0.5118538996397756,519,-0.006527040275764832,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2021_len20_window5_walks100_dim32_feature_importance.csv,embeddings_covariates
